rule,normalized_support
dst_host_same_src_port_rate & same_srv_rate & count & srv_diff_host_rate,0.0595770083574961
dst_host_same_src_port_rate & same_srv_rate & srv_diff_host_rate,0.0595770083574961
count & dst_host_same_src_port_rate & dst_host_same_srv_rate & srv_diff_host_rate,0.0595770083574961
dst_host_same_srv_rate & srv_diff_host_rate & dst_host_same_src_port_rate & same_srv_rate & count,0.0595770083574961
dst_host_same_src_port_rate & same_srv_rate & dst_host_same_srv_rate & srv_diff_host_rate,0.0595770083574961
srv_count & same_srv_rate,0.0594064472113252
srv_count & same_srv_rate & count,0.0594064472113252
srv_count & count,0.0594064472113252
same_srv_rate & rerror_rate,0.0439536073682415
srv_rerror_rate & same_srv_rate,0.0438853829097731
srv_rerror_rate & same_srv_rate & rerror_rate,0.0438853829097731
srv_count & srv_serror_rate,0.0421286031042128
same_srv_rate & dst_host_srv_rerror_rate,0.0421115469895957
same_srv_rate & dst_host_srv_rerror_rate & rerror_rate,0.0421115469895957
srv_rerror_rate & same_srv_rate & dst_host_srv_rerror_rate,0.0420944908749786
srv_rerror_rate & same_srv_rate & dst_host_srv_rerror_rate & rerror_rate,0.0420944908749786
diff_srv_rate,0.0418215930411052
srv_count & diff_srv_rate,0.0415657513218488
dst_host_srv_serror_rate & srv_count & srv_serror_rate,0.0414975268633805
dst_host_srv_serror_rate & srv_count,0.0414975268633805
src_bytes,0.0413440218318267
srv_count & rerror_rate,0.0411905168002729
srv_rerror_rate & srv_count & rerror_rate,0.0411734606856558
dst_host_srv_count & diff_srv_rate,0.0402012621524816
dst_host_srv_count & srv_count & diff_srv_rate,0.0401671499232474
srv_count & dst_host_srv_rerror_rate & rerror_rate,0.0397919154016715
srv_rerror_rate & srv_count & dst_host_srv_rerror_rate & rerror_rate,0.0397919154016715
serror_rate & srv_count & srv_serror_rate,0.0392461197339246
serror_rate & srv_count,0.0392461197339246
dst_host_srv_serror_rate & serror_rate & srv_count & srv_serror_rate,0.0386832679515606
dst_host_srv_serror_rate & serror_rate & srv_count,0.0386832679515606
dst_host_srv_serror_rate & dst_host_srv_count,0.0385127068053897
dst_host_srv_count & srv_serror_rate,0.038376257888453
dst_host_srv_serror_rate & dst_host_srv_count & srv_serror_rate,0.038376257888453
srv_rerror_rate & diff_srv_rate,0.0372334982091079
srv_rerror_rate & srv_count & diff_srv_rate,0.0372164420944908
diff_srv_rate & dst_host_srv_rerror_rate,0.0371823298652566
srv_rerror_rate & diff_srv_rate & dst_host_srv_rerror_rate,0.0371823298652566
srv_rerror_rate & srv_count & diff_srv_rate & dst_host_srv_rerror_rate,0.0371652737506396
srv_count & diff_srv_rate & dst_host_srv_rerror_rate,0.0371652737506396
dst_host_srv_count & srv_rerror_rate & diff_srv_rate & dst_host_srv_rerror_rate,0.0371141054067883
dst_host_srv_count & diff_srv_rate & dst_host_srv_rerror_rate,0.0371141054067883
dst_host_srv_count & srv_rerror_rate & diff_srv_rate,0.0371141054067883
srv_count & dst_host_srv_count & diff_srv_rate & dst_host_srv_rerror_rate & srv_rerror_rate,0.0370970492921712
dst_host_srv_count & srv_count & diff_srv_rate & dst_host_srv_rerror_rate,0.0370970492921712
dst_host_srv_count & srv_count & diff_srv_rate & srv_rerror_rate,0.0370970492921712
dst_host_srv_count & serror_rate,0.0358348968105065
dst_host_srv_serror_rate & dst_host_srv_count & serror_rate,0.0358348968105065
dst_host_srv_count & rerror_rate,0.0358348968105065
dst_host_srv_count & dst_host_srv_rerror_rate & rerror_rate,0.0358178406958894
dst_host_srv_count & srv_rerror_rate & dst_host_srv_rerror_rate & rerror_rate,0.0357837284666553
dst_host_srv_count & srv_rerror_rate & rerror_rate,0.0357837284666553
dst_host_srv_serror_rate & dst_host_srv_count & serror_rate & srv_serror_rate,0.0356984478935698
dst_host_srv_count & serror_rate & srv_serror_rate,0.0356984478935698
dst_host_diff_srv_rate,0.0355961112058673
dst_host_diff_srv_rate & srv_count,0.0352038205696742
srv_count & srv_serror_rate & dst_host_serror_rate,0.0350162033088862
srv_count & dst_host_serror_rate,0.0350162033088862
dst_host_srv_count & srv_count & rerror_rate,0.0349650349650349
srv_count & rerror_rate & dst_host_srv_count & dst_host_srv_rerror_rate & srv_rerror_rate,0.0349479788504178
dst_host_srv_count & srv_count & dst_host_srv_rerror_rate & rerror_rate,0.0349479788504178
dst_host_srv_count & srv_rerror_rate & srv_count & rerror_rate,0.0349479788504178
dst_host_srv_serror_rate & srv_count & srv_serror_rate & dst_host_serror_rate,0.0347774177042469
dst_host_srv_serror_rate & srv_count & dst_host_serror_rate,0.0347774177042469
serror_rate & srv_count & srv_serror_rate & dst_host_serror_rate,0.0344533515265222
serror_rate & srv_count & dst_host_serror_rate,0.0344533515265222
dst_host_srv_serror_rate & serror_rate & srv_count & dst_host_serror_rate,0.0342316220365
srv_count & srv_serror_rate & dst_host_srv_serror_rate & serror_rate & dst_host_serror_rate,0.0342316220365
dst_host_count,0.0342145659218829
dst_host_count & dst_host_same_src_port_rate & dst_host_same_srv_rate,0.0342145659218829
dst_host_count & dst_host_same_src_port_rate,0.0342145659218829
dst_host_count & dst_host_same_srv_rate,0.0342145659218829
dst_host_count & same_srv_rate & dst_host_same_srv_rate,0.0340610608903291
dst_host_count & dst_host_same_src_port_rate & same_srv_rate & dst_host_same_srv_rate,0.0340610608903291
dst_host_count & dst_host_same_src_port_rate & same_srv_rate,0.0340610608903291
dst_host_count & same_srv_rate,0.0340610608903291
dst_host_count & dst_host_same_src_port_rate & count,0.034044004775712
dst_host_count & count,0.034044004775712
dst_host_same_srv_rate & dst_host_same_src_port_rate & dst_host_count & same_srv_rate & count,0.034044004775712
count & dst_host_count & dst_host_same_srv_rate,0.034044004775712
dst_host_count & dst_host_same_src_port_rate & same_srv_rate & count,0.034044004775712
count & dst_host_count & same_srv_rate & dst_host_same_srv_rate,0.034044004775712
dst_host_count & same_srv_rate & count,0.034044004775712
count & dst_host_count & dst_host_same_src_port_rate & dst_host_same_srv_rate,0.034044004775712
logged_in,0.034026948661095
logged_in & same_srv_rate,0.0328500767525157
dst_host_srv_count & dst_host_serror_rate,0.0318949343339587
dst_host_srv_serror_rate & dst_host_srv_count & dst_host_serror_rate,0.0318949343339587
dst_host_srv_count & srv_serror_rate & dst_host_serror_rate,0.031758485417022
dst_host_srv_serror_rate & dst_host_srv_count & srv_serror_rate & dst_host_serror_rate,0.031758485417022
dst_host_srv_count & serror_rate & dst_host_serror_rate,0.0314855875831485
dst_host_srv_serror_rate & dst_host_srv_count & serror_rate & dst_host_serror_rate,0.0314855875831485
dst_host_srv_count & serror_rate & srv_serror_rate & dst_host_serror_rate,0.0313491386662118
dst_host_srv_count & srv_serror_rate & dst_host_srv_serror_rate & serror_rate & dst_host_serror_rate,0.0313491386662118
