rule,normalized_support
dst_host_same_srv_rate & srv_count & count & rerror_rate,0.0247538719688757
srv_count & dst_host_same_srv_rate & rerror_rate & same_srv_rate & count,0.0247538719688757
srv_count & dst_host_same_srv_rate & rerror_rate,0.0247538719688757
srv_count & same_srv_rate & dst_host_same_srv_rate & rerror_rate,0.0247538719688757
srv_rerror_rate & dst_host_same_srv_rate & srv_count & count,0.0247538719688757
srv_count & dst_host_same_srv_rate & srv_rerror_rate & same_srv_rate & count,0.0247538719688757
srv_rerror_rate & srv_count & dst_host_same_srv_rate,0.0247538719688757
srv_rerror_rate & srv_count & same_srv_rate & dst_host_same_srv_rate,0.0247538719688757
srv_count & dst_host_same_srv_rate & rerror_rate & srv_rerror_rate & same_srv_rate & count,0.0247538719688757
srv_rerror_rate & srv_count & dst_host_same_srv_rate & rerror_rate,0.0247538719688757
srv_count & dst_host_same_srv_rate & rerror_rate & srv_rerror_rate & same_srv_rate,0.0247538719688757
duration,0.0244717342559731
dst_host_srv_count & srv_count,0.0244271861960411
same_srv_rate & duration,0.0232689366378094
logged_in & duration,0.0229125521583535
dst_host_same_src_port_rate & count,0.0228531547451108
dst_host_same_src_port_rate & same_srv_rate & count,0.0228531547451108
duration & count,0.0223631260858589
same_srv_rate & duration & count,0.0223631260858589
logged_in & same_srv_rate & duration,0.0220364403130243
logged_in & same_srv_rate & duration & count,0.0213830687673551
logged_in & duration & count,0.0213830687673551
srv_count & dst_host_rerror_rate & dst_host_same_srv_rate & rerror_rate,0.0210563829945205
srv_count & dst_host_same_srv_rate & rerror_rate & dst_host_rerror_rate & same_srv_rate,0.0210563829945205
srv_count & dst_host_same_srv_rate & rerror_rate & dst_host_rerror_rate & srv_rerror_rate,0.0210563829945205
srv_count & rerror_rate & dst_host_rerror_rate & srv_rerror_rate & same_srv_rate,0.0210563829945205
srv_count & dst_host_same_srv_rate & rerror_rate & dst_host_rerror_rate & srv_rerror_rate & same_srv_rate & count,0.0210563829945205
srv_count & rerror_rate & dst_host_rerror_rate & same_srv_rate & count,0.0210563829945205
srv_count & dst_host_same_srv_rate & rerror_rate & dst_host_rerror_rate & same_srv_rate & count,0.0210563829945205
srv_rerror_rate & srv_count & dst_host_rerror_rate,0.0210563829945205
srv_rerror_rate & srv_count & dst_host_rerror_rate & count,0.0210563829945205
srv_count & dst_host_rerror_rate & srv_rerror_rate & same_srv_rate & count,0.0210563829945205
srv_count & dst_host_same_srv_rate & dst_host_rerror_rate & srv_rerror_rate & count,0.0210563829945205
srv_count & dst_host_same_srv_rate & dst_host_rerror_rate & srv_rerror_rate & same_srv_rate & count,0.0210563829945205
srv_rerror_rate & srv_count & dst_host_rerror_rate & same_srv_rate,0.0210563829945205
srv_rerror_rate & srv_count & dst_host_rerror_rate & dst_host_same_srv_rate,0.0210563829945205
srv_count & dst_host_same_srv_rate & dst_host_rerror_rate & srv_rerror_rate & same_srv_rate,0.0210563829945205
srv_count & dst_host_rerror_rate & same_srv_rate & rerror_rate,0.0210563829945205
srv_count & dst_host_same_srv_rate & rerror_rate & dst_host_rerror_rate & srv_rerror_rate & count,0.0210563829945205
srv_count & dst_host_same_srv_rate & rerror_rate & dst_host_rerror_rate & count,0.0210563829945205
srv_count & dst_host_same_srv_rate & dst_host_rerror_rate & same_srv_rate & count,0.0210563829945205
srv_rerror_rate & srv_count & dst_host_rerror_rate & rerror_rate,0.0210563829945205
srv_count & rerror_rate & dst_host_rerror_rate & srv_rerror_rate & count,0.0210563829945205
srv_count & rerror_rate & dst_host_rerror_rate & srv_rerror_rate & same_srv_rate & count,0.0210563829945205
srv_count & dst_host_rerror_rate,0.0210563829945205
srv_count & dst_host_rerror_rate & count,0.0210563829945205
dst_host_same_srv_rate & srv_count & dst_host_rerror_rate & count,0.0210563829945205
srv_count & dst_host_rerror_rate & same_srv_rate & count,0.0210563829945205
srv_count & dst_host_rerror_rate & same_srv_rate,0.0210563829945205
srv_count & dst_host_rerror_rate & dst_host_same_srv_rate,0.0210563829945205
srv_count & dst_host_rerror_rate & same_srv_rate & dst_host_same_srv_rate,0.0210563829945205
srv_count & dst_host_same_srv_rate & rerror_rate & dst_host_rerror_rate & srv_rerror_rate & same_srv_rate,0.0210563829945205
srv_count & dst_host_rerror_rate & rerror_rate,0.0210563829945205
srv_count & dst_host_rerror_rate & count & rerror_rate,0.0210563829945205
dst_host_same_srv_rate & dst_host_same_src_port_rate & count,0.0207445465749966
dst_host_same_srv_rate & dst_host_same_src_port_rate & same_srv_rate & count,0.0207445465749966
dst_host_same_srv_rate & srv_diff_host_rate,0.0199278321429101
same_srv_rate & dst_host_same_srv_rate & srv_diff_host_rate,0.0198832840829781
dst_host_same_srv_rate & count & srv_diff_host_rate,0.0198832840829781
dst_host_same_srv_rate & same_srv_rate & count & srv_diff_host_rate,0.0198832840829781
dst_host_srv_rerror_rate,0.0186953358181251
same_srv_rate & dst_host_srv_rerror_rate,0.0182201565121838
same_srv_rate & dst_host_srv_rerror_rate & rerror_rate,0.0181162110390092
dst_host_srv_rerror_rate & rerror_rate,0.0181162110390092
srv_count & dst_host_same_src_port_rate,0.0181013616856985
srv_rerror_rate & dst_host_srv_rerror_rate,0.0180271149191452
srv_rerror_rate & dst_host_srv_rerror_rate & rerror_rate,0.0175667849665147
srv_rerror_rate & same_srv_rate & dst_host_srv_rerror_rate,0.0175667849665147
srv_rerror_rate & same_srv_rate & dst_host_srv_rerror_rate & rerror_rate,0.0175667849665147
same_srv_rate & dst_host_srv_rerror_rate & count,0.017551935613204
dst_host_srv_rerror_rate & count,0.017551935613204
same_srv_rate & dst_host_srv_rerror_rate & count & rerror_rate,0.0174776888466507
dst_host_srv_rerror_rate & count & rerror_rate,0.0174776888466507
srv_count & dst_host_same_src_port_rate & same_srv_rate & count,0.0173885927267867
srv_count & dst_host_same_src_port_rate & same_srv_rate,0.0173885927267867
srv_count & dst_host_same_src_port_rate & count,0.0173885927267867
srv_rerror_rate & dst_host_srv_rerror_rate & count,0.0169431121274668
srv_rerror_rate & dst_host_srv_rerror_rate & count & rerror_rate,0.0169431121274668
srv_rerror_rate & same_srv_rate & dst_host_srv_rerror_rate & count,0.0169431121274668
rerror_rate & dst_host_srv_rerror_rate & srv_rerror_rate & same_srv_rate & count,0.0169431121274668
dst_host_count & dst_host_same_srv_rate,0.0165273302347682
dst_host_count,0.0165273302347682
dst_host_count & dst_host_same_src_port_rate,0.0165273302347682
dst_host_count & dst_host_same_src_port_rate & dst_host_same_srv_rate,0.0165273302347682
dst_host_count & same_srv_rate & dst_host_same_srv_rate,0.0163491379950403
dst_host_count & dst_host_same_src_port_rate & same_srv_rate,0.0163491379950403
dst_host_count & dst_host_same_src_port_rate & same_srv_rate & dst_host_same_srv_rate,0.0163491379950403
dst_host_count & same_srv_rate,0.0163491379950403
dst_host_count & count,0.0158888080424097
dst_host_count & same_srv_rate & count,0.0158888080424097
dst_host_same_srv_rate & dst_host_count & count,0.0158888080424097
dst_host_same_srv_rate & dst_host_count & same_srv_rate & count,0.0158888080424097
dst_host_count & dst_host_same_src_port_rate & same_srv_rate & count,0.0158888080424097
dst_host_same_srv_rate & dst_host_count & dst_host_same_src_port_rate & count,0.0158888080424097
dst_host_same_srv_rate & dst_host_same_src_port_rate & dst_host_count & same_srv_rate & count,0.0158888080424097
dst_host_count & dst_host_same_src_port_rate & count,0.0158888080424097
