rule,normalized_support
agecp >= 37.5 & cholcp < 272.5 & oldpeakcp < 2.3499999999999996,0.7293233082706767
comcp >= 0.5 & agecp >= 37.5,0.7218045112781954
agecp >= 37.5 & thalachcp >= 110.0 & cholcp < 272.5 & oldpeakcp < 2.3499999999999996,0.7218045112781954
thalcp >= 1.5 & thalachcp >= 110.0 & cholcp < 272.5 & oldpeakcp < 2.3499999999999996,0.7218045112781954
thalachcp >= 110.0 & thalcp < 2.5 & exangcp < 0.5 & oldpeakcp < 2.3499999999999996,0.7218045112781954
agecp >= 37.5 & thalachcp >= 110.0 & cholcp < 272.5,0.7218045112781954
agecp >= 37.5 & thalcp >= 1.5 & cacp < 0.5,0.7218045112781954
agecp >= 37.5 & thalcp >= 1.5 & cacp < 0.5 & oldpeakcp < 2.3499999999999996,0.7218045112781954
comcp >= 0.5 & thalcp >= 1.5 & thalachcp >= 110.0 & oldpeakcp < 2.3499999999999996,0.7218045112781954
comcp >= 0.5 & agecp >= 37.5 & oldpeakcp < 2.3499999999999996,0.7218045112781954
comcp >= 0.5 & agecp >= 37.5 & thalachcp >= 110.0 & oldpeakcp < 2.3499999999999996,0.7142857142857143
comcp >= 0.5 & agecp >= 37.5 & thalachcp >= 110.0,0.7142857142857143
agecp >= 37.5 & thalcp >= 1.5 & thalachcp >= 110.0 & cacp < 0.5 & oldpeakcp < 2.3499999999999996,0.7142857142857143
agecp >= 37.5 & thalcp >= 1.5 & thalachcp >= 110.0 & cacp < 0.5,0.7142857142857143
thalcp >= 1.5 & thalcp < 2.5 & exangcp < 0.5,0.706766917293233
cacp < 0.5 & exangcp < 0.5,0.706766917293233
thalcp >= 1.5 & thalcp < 2.5 & exangcp < 0.5 & oldpeakcp < 2.3499999999999996,0.6992481203007519
thalcp >= 1.5 & thalachcp >= 110.0 & thalcp < 2.5 & exangcp < 0.5,0.6992481203007519
cacp < 0.5 & exangcp < 0.5 & oldpeakcp < 2.3499999999999996,0.6992481203007519
thalachcp >= 110.0 & cacp < 0.5 & exangcp < 0.5,0.6992481203007519
comcp >= 0.5 & agecp >= 37.5 & thalcp >= 1.5 & oldpeakcp < 2.3499999999999996,0.6992481203007519
comcp >= 0.5 & agecp >= 37.5 & thalcp >= 1.5,0.6992481203007519
agecp >= 37.5 & thalcp < 2.5 & exangcp < 0.5,0.6917293233082706
thalcp >= 1.5 & thalachcp >= 110.0 & thalcp < 2.5 & exangcp < 0.5 & oldpeakcp < 2.3499999999999996,0.6917293233082706
agecp >= 37.5 & thalcp < 2.5 & exangcp < 0.5 & oldpeakcp < 2.3499999999999996,0.6917293233082706
comcp >= 0.5 & agecp >= 37.5 & thalcp >= 1.5 & thalachcp >= 110.0,0.6917293233082706
comcp >= 0.5 & agecp >= 37.5 & thalcp >= 1.5 & thalachcp >= 110.0 & oldpeakcp < 2.3499999999999996,0.6917293233082706
agecp >= 37.5 & thalcp >= 1.5 & cholcp < 272.5 & oldpeakcp < 2.3499999999999996,0.6917293233082706
thalachcp >= 110.0 & cacp < 0.5 & exangcp < 0.5 & oldpeakcp < 2.3499999999999996,0.6917293233082706
agecp >= 37.5 & thalcp >= 1.5 & cholcp < 272.5,0.6917293233082706
agecp >= 37.5 & thalachcp >= 110.0 & thalcp < 2.5 & exangcp < 0.5 & oldpeakcp < 2.3499999999999996,0.6842105263157895
agecp >= 37.5 & thalcp >= 1.5 & thalachcp >= 110.0 & cholcp < 272.5,0.6842105263157895
agecp >= 37.5 & thalachcp >= 110.0 & thalcp < 2.5 & exangcp < 0.5,0.6842105263157895
agecp >= 37.5 & thalcp >= 1.5 & thalachcp >= 110.0 & cholcp < 272.5 & oldpeakcp < 2.3499999999999996,0.6842105263157895
cacp < 0.5 & thalcp < 2.5,0.6766917293233082
comcp >= 0.5 & exangcp < 0.5,0.6766917293233082
thalcp >= 1.5 & cacp < 0.5 & exangcp < 0.5,0.6766917293233082
cacp < 0.5 & thalcp < 2.5 & oldpeakcp < 2.3499999999999996,0.6691729323308271
thalachcp >= 110.0 & cacp < 0.5 & thalcp < 2.5,0.6691729323308271
cholcp < 272.5 & exangcp < 0.5,0.6691729323308271
comcp >= 0.5 & thalachcp >= 110.0 & exangcp < 0.5,0.6691729323308271
thalcp >= 1.5 & thalachcp >= 110.0 & cacp < 0.5 & exangcp < 0.5,0.6691729323308271
thalcp >= 1.5 & cacp < 0.5 & exangcp < 0.5 & oldpeakcp < 2.3499999999999996,0.6691729323308271
comcp >= 0.5 & exangcp < 0.5 & oldpeakcp < 2.3499999999999996,0.6691729323308271
agecp < 56.5,0.6616541353383458
agecp >= 37.5 & thalcp >= 1.5 & thalcp < 2.5 & exangcp < 0.5 & oldpeakcp < 2.3499999999999996,0.6616541353383458
thalachcp >= 110.0 & agecp < 56.5,0.6616541353383458
agecp >= 37.5 & thalcp >= 1.5 & thalcp < 2.5 & exangcp < 0.5,0.6616541353383458
comcp >= 0.5 & thalachcp >= 110.0 & exangcp < 0.5 & oldpeakcp < 2.3499999999999996,0.6616541353383458
agecp >= 37.5 & cacp < 0.5 & exangcp < 0.5,0.6616541353383458
thalcp >= 1.5 & thalachcp >= 110.0 & cacp < 0.5 & exangcp < 0.5 & oldpeakcp < 2.3499999999999996,0.6616541353383458
agecp >= 37.5 & cacp < 0.5 & exangcp < 0.5 & oldpeakcp < 2.3499999999999996,0.6616541353383458
thalachcp >= 110.0 & cacp < 0.5 & thalcp < 2.5 & oldpeakcp < 2.3499999999999996,0.6616541353383458
cholcp < 272.5 & exangcp < 0.5 & oldpeakcp < 2.3499999999999996,0.6616541353383458
thalachcp >= 110.0 & cholcp < 272.5 & exangcp < 0.5,0.6616541353383458
agecp >= 37.5 & thalachcp >= 110.0 & cacp < 0.5 & exangcp < 0.5 & oldpeakcp < 2.3499999999999996,0.6541353383458647
agecp >= 37.5 & thalachcp >= 110.0 & cacp < 0.5 & exangcp < 0.5,0.6541353383458647
thalachcp >= 110.0 & cholcp < 272.5 & exangcp < 0.5 & oldpeakcp < 2.3499999999999996,0.6541353383458647
comcp >= 0.5 & thalcp >= 1.5 & exangcp < 0.5,0.6541353383458647
thalachcp >= 110.0 & agecp < 56.5 & oldpeakcp < 2.3499999999999996,0.6541353383458647
agecp >= 37.5 & thalcp >= 1.5 & thalachcp >= 110.0 & thalcp < 2.5 & exangcp < 0.5,0.6541353383458647
agecp >= 37.5 & thalcp >= 1.5 & thalachcp >= 110.0 & thalcp < 2.5 & exangcp < 0.5 & oldpeakcp < 2.3499999999999996,0.6541353383458647
agecp < 56.5 & oldpeakcp < 2.3499999999999996,0.6541353383458647
comcp >= 0.5 & thalcp >= 1.5 & exangcp < 0.5 & oldpeakcp < 2.3499999999999996,0.6466165413533834
thalcp >= 1.5 & agecp < 56.5,0.6466165413533834
thalcp >= 1.5 & thalachcp >= 110.0 & agecp < 56.5,0.6466165413533834
cholcp < 272.5 & thalcp < 2.5,0.6466165413533834
cholcp < 272.5 & cacp < 0.5,0.6466165413533834
comcp >= 0.5 & thalcp >= 1.5 & thalachcp >= 110.0 & exangcp < 0.5,0.6466165413533834
thalcp >= 1.5 & thalachcp >= 110.0 & agecp < 56.5 & oldpeakcp < 2.3499999999999996,0.6390977443609023
comcp >= 0.5 & thalcp >= 1.5 & thalachcp >= 110.0 & exangcp < 0.5 & oldpeakcp < 2.3499999999999996,0.6390977443609023
thalcp >= 1.5 & agecp < 56.5 & oldpeakcp < 2.3499999999999996,0.6390977443609023
thalcp >= 1.5 & cholcp < 272.5 & exangcp < 0.5,0.6390977443609023
comcp >= 0.5 & agecp >= 37.5 & exangcp < 0.5,0.6390977443609023
comcp >= 0.5 & thalcp < 2.5,0.6390977443609023
thalcp >= 1.5 & cacp < 0.5 & thalcp < 2.5,0.6390977443609023
thalachcp >= 110.0 & cholcp < 272.5 & thalcp < 2.5,0.6390977443609023
cholcp < 272.5 & thalcp < 2.5 & oldpeakcp < 2.3499999999999996,0.6390977443609023
cholcp < 272.5 & cacp < 0.5 & oldpeakcp < 2.3499999999999996,0.6390977443609023
thalachcp >= 110.0 & cholcp < 272.5 & cacp < 0.5,0.6390977443609023
comcp >= 0.5 & agecp >= 37.5 & exangcp < 0.5 & oldpeakcp < 2.3499999999999996,0.6390977443609023
comcp >= 0.5 & agecp >= 37.5 & thalachcp >= 110.0 & exangcp < 0.5,0.631578947368421
agecp >= 37.5 & thalcp >= 1.5 & cacp < 0.5 & exangcp < 0.5 & oldpeakcp < 2.3499999999999996,0.631578947368421
comcp >= 0.5 & thalcp < 2.5 & oldpeakcp < 2.3499999999999996,0.631578947368421
comcp >= 0.5 & thalachcp >= 110.0 & thalcp < 2.5,0.631578947368421
thalcp >= 1.5 & cacp < 0.5 & thalcp < 2.5 & oldpeakcp < 2.3499999999999996,0.631578947368421
thalcp >= 1.5 & thalachcp >= 110.0 & cacp < 0.5 & thalcp < 2.5,0.631578947368421
agecp >= 37.5 & cacp < 0.5 & thalcp < 2.5 & oldpeakcp < 2.3499999999999996,0.631578947368421
agecp >= 37.5 & thalcp >= 1.5 & cacp < 0.5 & exangcp < 0.5,0.631578947368421
thalcp >= 1.5 & cholcp < 272.5 & exangcp < 0.5 & oldpeakcp < 2.3499999999999996,0.631578947368421
thalachcp >= 110.0 & cholcp < 272.5 & thalcp < 2.5 & oldpeakcp < 2.3499999999999996,0.631578947368421
comcp >= 0.5 & agecp >= 37.5 & thalachcp >= 110.0 & exangcp < 0.5 & oldpeakcp < 2.3499999999999996,0.631578947368421
agecp >= 37.5 & cacp < 0.5 & thalcp < 2.5,0.631578947368421
thalachcp >= 110.0 & cholcp < 272.5 & cacp < 0.5 & oldpeakcp < 2.3499999999999996,0.631578947368421
thalcp >= 1.5 & thalachcp >= 110.0 & cholcp < 272.5 & exangcp < 0.5,0.631578947368421
thalcp >= 1.5 & thalachcp >= 110.0 & cacp < 0.5 & thalcp < 2.5 & oldpeakcp < 2.3499999999999996,0.6240601503759399
agecp >= 37.5 & cholcp < 272.5 & exangcp < 0.5,0.6240601503759399
agecp >= 37.5 & thalachcp >= 110.0 & cacp < 0.5 & thalcp < 2.5,0.6240601503759399
agecp >= 37.5 & thalcp >= 1.5 & thalachcp >= 110.0 & cacp < 0.5 & exangcp < 0.5,0.6240601503759399
agecp >= 37.5 & thalcp >= 1.5 & thalachcp >= 110.0 & cacp < 0.5 & exangcp < 0.5 & oldpeakcp < 2.3499999999999996,0.6240601503759399
agecp >= 37.5 & thalachcp >= 110.0 & cacp < 0.5 & thalcp < 2.5 & oldpeakcp < 2.3499999999999996,0.6240601503759399
agecp >= 37.5 & cholcp < 272.5 & exangcp < 0.5 & oldpeakcp < 2.3499999999999996,0.6240601503759399
comcp >= 0.5 & thalachcp >= 110.0 & thalcp < 2.5 & oldpeakcp < 2.3499999999999996,0.6240601503759399
thalcp >= 1.5 & thalachcp >= 110.0 & cholcp < 272.5 & exangcp < 0.5 & oldpeakcp < 2.3499999999999996,0.6240601503759399
agecp >= 37.5 & agecp < 56.5 & oldpeakcp < 2.3499999999999996,0.6165413533834586
agecp >= 37.5 & agecp < 56.5,0.6165413533834586
agecp >= 37.5 & thalachcp >= 110.0 & agecp < 56.5,0.6165413533834586
agecp >= 37.5 & thalachcp >= 110.0 & agecp < 56.5 & oldpeakcp < 2.3499999999999996,0.6165413533834586
comcp >= 0.5 & thalcp >= 1.5 & thalcp < 2.5,0.6165413533834586
agecp >= 37.5 & thalachcp >= 110.0 & cholcp < 272.5 & exangcp < 0.5,0.6165413533834586
agecp >= 37.5 & thalachcp >= 110.0 & cholcp < 272.5 & exangcp < 0.5 & oldpeakcp < 2.3499999999999996,0.6165413533834586
comcp >= 0.5 & agecp >= 37.5 & thalcp >= 1.5 & exangcp < 0.5,0.6165413533834586
comcp >= 0.5 & agecp >= 37.5 & thalcp >= 1.5 & exangcp < 0.5 & oldpeakcp < 2.3499999999999996,0.6165413533834586
comcp >= 0.5 & agecp >= 37.5 & thalcp >= 1.5 & thalachcp >= 110.0 & exangcp < 0.5,0.6090225563909775
comcp >= 0.5 & agecp >= 37.5 & thalcp >= 1.5 & thalachcp >= 110.0 & exangcp < 0.5 & oldpeakcp < 2.3499999999999996,0.6090225563909775
thalcp >= 1.5 & cholcp < 272.5 & cacp < 0.5,0.6090225563909775
comcp >= 0.5 & thalcp >= 1.5 & thalachcp >= 110.0 & thalcp < 2.5,0.6090225563909775
comcp >= 0.5 & thalcp >= 1.5 & thalcp < 2.5 & oldpeakcp < 2.3499999999999996,0.6090225563909775
thalcp >= 1.5 & cholcp < 272.5 & thalcp < 2.5,0.6090225563909775
agecp >= 37.5 & thalcp >= 1.5 & thalachcp >= 110.0 & agecp < 56.5 & oldpeakcp < 2.3499999999999996,0.6015037593984962
comcp >= 0.5 & agecp >= 37.5 & thalcp < 2.5,0.6015037593984962
comcp >= 0.5 & agecp >= 37.5 & thalcp < 2.5 & oldpeakcp < 2.3499999999999996,0.6015037593984962
cacp < 0.5 & thalcp < 2.5 & exangcp < 0.5,0.6015037593984962
agecp >= 37.5 & thalcp >= 1.5 & thalachcp >= 110.0 & agecp < 56.5,0.6015037593984962
agecp >= 37.5 & thalcp >= 1.5 & agecp < 56.5 & oldpeakcp < 2.3499999999999996,0.6015037593984962
agecp >= 37.5 & cholcp < 272.5 & thalcp < 2.5,0.6015037593984962
agecp >= 37.5 & cholcp < 272.5 & cacp < 0.5,0.6015037593984962
thalcp >= 1.5 & cholcp < 272.5 & cacp < 0.5 & oldpeakcp < 2.3499999999999996,0.6015037593984962
agecp >= 37.5 & thalcp >= 1.5 & agecp < 56.5,0.6015037593984962
agecp >= 37.5 & cholcp < 272.5 & cacp < 0.5 & oldpeakcp < 2.3499999999999996,0.6015037593984962
thalcp >= 1.5 & thalachcp >= 110.0 & cholcp < 272.5 & cacp < 0.5,0.6015037593984962
thalcp >= 1.5 & thalachcp >= 110.0 & cholcp < 272.5 & thalcp < 2.5,0.6015037593984962
thalcp >= 1.5 & cholcp < 272.5 & thalcp < 2.5 & oldpeakcp < 2.3499999999999996,0.6015037593984962
comcp >= 0.5 & thalcp >= 1.5 & thalachcp >= 110.0 & thalcp < 2.5 & oldpeakcp < 2.3499999999999996,0.6015037593984962
agecp >= 37.5 & cholcp < 272.5 & thalcp < 2.5 & oldpeakcp < 2.3499999999999996,0.6015037593984962
comcp >= 0.5 & cacp < 0.5,0.5939849624060151
agecp >= 37.5 & thalachcp >= 110.0 & cholcp < 272.5 & thalcp < 2.5 & oldpeakcp < 2.3499999999999996,0.5939849624060151
thalcp >= 1.5 & thalachcp >= 110.0 & cholcp < 272.5 & thalcp < 2.5 & oldpeakcp < 2.3499999999999996,0.5939849624060151
comcp >= 0.5 & agecp >= 37.5 & thalachcp >= 110.0 & thalcp < 2.5 & oldpeakcp < 2.3499999999999996,0.5939849624060151
agecp >= 37.5 & thalachcp >= 110.0 & cholcp < 272.5 & thalcp < 2.5,0.5939849624060151
thalachcp >= 110.0 & cacp < 0.5 & thalcp < 2.5 & exangcp < 0.5,0.5939849624060151
agecp >= 37.5 & thalcp >= 1.5 & cholcp < 272.5 & exangcp < 0.5 & oldpeakcp < 2.3499999999999996,0.5939849624060151
agecp >= 37.5 & thalcp >= 1.5 & cholcp < 272.5 & exangcp < 0.5,0.5939849624060151
cacp < 0.5 & thalcp < 2.5 & exangcp < 0.5 & oldpeakcp < 2.3499999999999996,0.5939849624060151
agecp >= 37.5 & thalachcp >= 110.0 & cholcp < 272.5 & cacp < 0.5,0.5939849624060151
agecp >= 37.5 & thalcp >= 1.5 & cacp < 0.5 & thalcp < 2.5 & oldpeakcp < 2.3499999999999996,0.5939849624060151
comcp >= 0.5 & agecp >= 37.5 & thalachcp >= 110.0 & thalcp < 2.5,0.5939849624060151
agecp >= 37.5 & thalachcp >= 110.0 & cholcp < 272.5 & cacp < 0.5 & oldpeakcp < 2.3499999999999996,0.5939849624060151
thalcp >= 1.5 & thalachcp >= 110.0 & cholcp < 272.5 & cacp < 0.5 & oldpeakcp < 2.3499999999999996,0.5939849624060151
agecp >= 37.5 & thalcp >= 1.5 & cacp < 0.5 & thalcp < 2.5,0.5939849624060151
agecp < 56.5 & exangcp < 0.5,0.5939849624060151
thalachcp >= 110.0 & agecp < 56.5 & exangcp < 0.5,0.5939849624060151
agecp >= 37.5 & thalcp >= 1.5 & thalachcp >= 110.0 & cacp < 0.5 & thalcp < 2.5,0.5864661654135338
comcp >= 0.5 & cholcp < 272.5,0.5864661654135338
agecp >= 37.5 & thalcp >= 1.5 & thalachcp >= 110.0 & cholcp < 272.5 & exangcp < 0.5 & oldpeakcp < 2.3499999999999996,0.5864661654135338
agecp >= 37.5 & thalcp >= 1.5 & thalachcp >= 110.0 & cholcp < 272.5 & exangcp < 0.5,0.5864661654135338
thalachcp >= 110.0 & agecp < 56.5 & exangcp < 0.5 & oldpeakcp < 2.3499999999999996,0.5864661654135338
agecp < 56.5 & exangcp < 0.5 & oldpeakcp < 2.3499999999999996,0.5864661654135338
oldpeakcp < 0.55,0.5864661654135338
comcp >= 0.5 & cacp < 0.5 & oldpeakcp < 2.3499999999999996,0.5864661654135338
comcp >= 0.5 & thalachcp >= 110.0 & cacp < 0.5,0.5864661654135338
thalachcp >= 110.0 & cacp < 0.5 & thalcp < 2.5 & exangcp < 0.5 & oldpeakcp < 2.3499999999999996,0.5864661654135338
agecp >= 37.5 & thalcp >= 1.5 & thalachcp >= 110.0 & cacp < 0.5 & thalcp < 2.5 & oldpeakcp < 2.3499999999999996,0.5864661654135338
comcp >= 0.5 & thalachcp >= 110.0 & cholcp < 272.5,0.5789473684210527
thalachcp >= 110.0 & oldpeakcp < 0.55,0.5789473684210527
comcp >= 0.5 & agecp >= 37.5 & thalcp >= 1.5 & thalcp < 2.5 & oldpeakcp < 2.3499999999999996,0.5789473684210527
comcp >= 0.5 & thalachcp >= 110.0 & cacp < 0.5 & oldpeakcp < 2.3499999999999996,0.5789473684210527
comcp >= 0.5 & agecp >= 37.5 & thalcp >= 1.5 & thalcp < 2.5,0.5789473684210527
thalcp >= 1.5 & agecp < 56.5 & exangcp < 0.5,0.5789473684210527
thalcp >= 1.5 & thalachcp >= 110.0 & agecp < 56.5 & exangcp < 0.5,0.5789473684210527
comcp >= 0.5 & cholcp < 272.5 & oldpeakcp < 2.3499999999999996,0.5789473684210527
thalcp >= 1.5 & cacp < 0.5 & thalcp < 2.5 & exangcp < 0.5,0.5714285714285714
comcp >= 0.5 & thalcp >= 1.5 & cacp < 0.5,0.5714285714285714
thalcp >= 1.5 & oldpeakcp < 0.55,0.5714285714285714
comcp >= 0.5 & thalcp < 2.5 & exangcp < 0.5,0.5714285714285714
cholcp < 272.5 & thalcp < 2.5 & exangcp < 0.5,0.5714285714285714
thalcp >= 1.5 & thalachcp >= 110.0 & agecp < 56.5 & exangcp < 0.5 & oldpeakcp < 2.3499999999999996,0.5714285714285714
thalcp >= 1.5 & agecp < 56.5 & exangcp < 0.5 & oldpeakcp < 2.3499999999999996,0.5714285714285714
comcp >= 0.5 & agecp >= 37.5 & thalcp >= 1.5 & thalachcp >= 110.0 & thalcp < 2.5 & oldpeakcp < 2.3499999999999996,0.5714285714285714
comcp >= 0.5 & thalachcp >= 110.0 & cholcp < 272.5 & oldpeakcp < 2.3499999999999996,0.5714285714285714
comcp >= 0.5 & agecp >= 37.5 & thalcp >= 1.5 & thalachcp >= 110.0 & thalcp < 2.5,0.5714285714285714
thalachcp >= 110.0 & agecp < 56.5 & cacp < 0.5,0.5639097744360902
agecp < 56.5 & cacp < 0.5,0.5639097744360902
agecp >= 37.5 & thalcp >= 1.5 & cholcp < 272.5 & thalcp < 2.5 & oldpeakcp < 2.3499999999999996,0.5639097744360902
thalcp >= 1.5 & thalachcp >= 110.0 & cacp < 0.5 & thalcp < 2.5 & exangcp < 0.5,0.5639097744360902
cholcp < 272.5 & thalcp < 2.5 & exangcp < 0.5 & oldpeakcp < 2.3499999999999996,0.5639097744360902
comcp >= 0.5 & thalachcp >= 110.0 & thalcp < 2.5 & exangcp < 0.5,0.5639097744360902
cholcp < 272.5 & cacp < 0.5 & exangcp < 0.5,0.5639097744360902
agecp >= 37.5 & thalcp >= 1.5 & cholcp < 272.5 & cacp < 0.5,0.5639097744360902
thalcp >= 1.5 & thalachcp >= 110.0 & oldpeakcp < 0.55,0.5639097744360902
comcp >= 0.5 & thalcp >= 1.5 & cholcp < 272.5,0.5639097744360902
agecp >= 37.5 & thalcp >= 1.5 & cholcp < 272.5 & cacp < 0.5 & oldpeakcp < 2.3499999999999996,0.5639097744360902
thalachcp >= 110.0 & cholcp < 272.5 & thalcp < 2.5 & exangcp < 0.5,0.5639097744360902
thalcp >= 1.5 & cacp < 0.5 & thalcp < 2.5 & exangcp < 0.5 & oldpeakcp < 2.3499999999999996,0.5639097744360902
comcp >= 0.5 & thalcp >= 1.5 & cacp < 0.5 & oldpeakcp < 2.3499999999999996,0.5639097744360902
comcp >= 0.5 & thalcp >= 1.5 & thalachcp >= 110.0 & cacp < 0.5,0.5639097744360902
agecp >= 37.5 & thalcp >= 1.5 & cholcp < 272.5 & thalcp < 2.5,0.5639097744360902
thalachcp >= 110.0 & agecp < 56.5 & thalcp < 2.5,0.5639097744360902
agecp < 56.5 & thalcp < 2.5,0.5639097744360902
