rule,normalized_support
comcp=0.5 & !exangcp=0.5 & agecp=37.5 & thalcp=1.5 & !oldpeakcp=2.3499999999999996,0.6165413533834586
comcp=0.5 & !exangcp=0.5 & agecp=37.5 & !oldpeakcp=2.3499999999999996,0.6390977443609023
comcp=0.5 & !exangcp=0.5 & thalachcp=110.0,0.6691729323308271
comcp=0.5 & !exangcp=0.5 & thalachcp=110.0 & !oldpeakcp=2.3499999999999996,0.6616541353383458
comcp=0.5 & !exangcp=0.5 & thalcp=1.5,0.6541353383458647
comcp=0.5 & !exangcp=0.5 & thalcp=1.5 & thalachcp=110.0,0.6466165413533834
comcp=0.5 & !exangcp=0.5 & thalcp=1.5 & thalachcp=110.0 & !oldpeakcp=2.3499999999999996,0.6390977443609023
comcp=0.5 & !exangcp=0.5 & thalcp=1.5 & !oldpeakcp=2.3499999999999996,0.6466165413533834
comcp=0.5 & !exangcp=0.5 & !oldpeakcp=2.3499999999999996,0.6691729323308271
comcp=0.5 & !exangcp=0.5 & !fbscp=0.5,0.5714285714285714
comcp=0.5 & !exangcp=0.5 & !fbscp=0.5 & agecp=37.5,0.5338345864661654
comcp=0.5 & !exangcp=0.5 & !fbscp=0.5 & agecp=37.5 & thalachcp=110.0,0.5338345864661654
comcp=0.5 & !exangcp=0.5 & !fbscp=0.5 & agecp=37.5 & thalachcp=110.0 & !oldpeakcp=2.3499999999999996,0.5338345864661654
comcp=0.5 & !exangcp=0.5 & !fbscp=0.5 & agecp=37.5 & thalcp=1.5,0.518796992481203
comcp=0.5 & !exangcp=0.5 & !fbscp=0.5 & agecp=37.5 & thalcp=1.5 & thalachcp=110.0,0.518796992481203
comcp=0.5 & !exangcp=0.5 & !fbscp=0.5 & agecp=37.5 & thalcp=1.5 & thalachcp=110.0 & !oldpeakcp=2.3499999999999996,0.518796992481203
comcp=0.5 & !exangcp=0.5 & !fbscp=0.5 & agecp=37.5 & thalcp=1.5 & !oldpeakcp=2.3499999999999996,0.518796992481203
comcp=0.5 & !exangcp=0.5 & !fbscp=0.5 & agecp=37.5 & !oldpeakcp=2.3499999999999996,0.5338345864661654
comcp=0.5 & !exangcp=0.5 & !fbscp=0.5 & thalachcp=110.0,0.5714285714285714
comcp=0.5 & !exangcp=0.5 & !fbscp=0.5 & thalachcp=110.0 & !oldpeakcp=2.3499999999999996,0.5639097744360902
comcp=0.5 & !exangcp=0.5 & !fbscp=0.5 & thalcp=1.5,0.556390977443609
comcp=0.5 & !exangcp=0.5 & !fbscp=0.5 & thalcp=1.5 & thalachcp=110.0,0.556390977443609
comcp=0.5 & !exangcp=0.5 & !fbscp=0.5 & thalcp=1.5 & thalachcp=110.0 & !oldpeakcp=2.3499999999999996,0.5488721804511278
comcp=0.5 & !exangcp=0.5 & !fbscp=0.5 & thalcp=1.5 & !oldpeakcp=2.3499999999999996,0.5488721804511278
comcp=0.5 & !exangcp=0.5 & !fbscp=0.5 & !oldpeakcp=2.3499999999999996,0.5639097744360902
comcp=0.5 & !cacp=0.5,0.5939849624060151
comcp=0.5 & !cacp=0.5 & agecp=37.5,0.556390977443609
comcp=0.5 & !cacp=0.5 & agecp=37.5 & thalachcp=110.0,0.5488721804511278
comcp=0.5 & !cacp=0.5 & agecp=37.5 & thalachcp=110.0 & !oldpeakcp=2.3499999999999996,0.5488721804511278
comcp=0.5 & !cacp=0.5 & agecp=37.5 & thalcp=1.5,0.5338345864661654
comcp=0.5 & !cacp=0.5 & agecp=37.5 & thalcp=1.5 & thalachcp=110.0,0.5263157894736842
comcp=0.5 & !cacp=0.5 & agecp=37.5 & thalcp=1.5 & thalachcp=110.0 & !oldpeakcp=2.3499999999999996,0.5263157894736842
comcp=0.5 & !cacp=0.5 & agecp=37.5 & thalcp=1.5 & !oldpeakcp=2.3499999999999996,0.5338345864661654
comcp=0.5 & !cacp=0.5 & agecp=37.5 & !oldpeakcp=2.3499999999999996,0.556390977443609
comcp=0.5 & !cacp=0.5 & thalachcp=110.0,0.5864661654135338
comcp=0.5 & !cacp=0.5 & thalachcp=110.0 & !oldpeakcp=2.3499999999999996,0.5789473684210527
comcp=0.5 & !cacp=0.5 & thalcp=1.5,0.5714285714285714
comcp=0.5 & !cacp=0.5 & thalcp=1.5 & thalachcp=110.0,0.5639097744360902
comcp=0.5 & !cacp=0.5 & thalcp=1.5 & thalachcp=110.0 & !oldpeakcp=2.3499999999999996,0.556390977443609
comcp=0.5 & !cacp=0.5 & thalcp=1.5 & !oldpeakcp=2.3499999999999996,0.5639097744360902
comcp=0.5 & !cacp=0.5 & !oldpeakcp=2.3499999999999996,0.5864661654135338
comcp=0.5 & !cacp=0.5 & !exangcp=0.5,0.5413533834586466
comcp=0.5 & !cacp=0.5 & !exangcp=0.5 & agecp=37.5,0.5037593984962406
comcp=0.5 & !cacp=0.5 & !exangcp=0.5 & agecp=37.5 & !oldpeakcp=2.3499999999999996,0.5037593984962406
comcp=0.5 & !cacp=0.5 & !exangcp=0.5 & thalachcp=110.0,0.5338345864661654
comcp=0.5 & !cacp=0.5 & !exangcp=0.5 & thalachcp=110.0 & !oldpeakcp=2.3499999999999996,0.5263157894736842
comcp=0.5 & !cacp=0.5 & !exangcp=0.5 & thalcp=1.5,0.518796992481203
comcp=0.5 & !cacp=0.5 & !exangcp=0.5 & thalcp=1.5 & thalachcp=110.0,0.5112781954887218
comcp=0.5 & !cacp=0.5 & !exangcp=0.5 & thalcp=1.5 & thalachcp=110.0 & !oldpeakcp=2.3499999999999996,0.5037593984962406
comcp=0.5 & !cacp=0.5 & !exangcp=0.5 & thalcp=1.5 & !oldpeakcp=2.3499999999999996,0.5112781954887218
comcp=0.5 & !cacp=0.5 & !exangcp=0.5 & !oldpeakcp=2.3499999999999996,0.5338345864661654
comcp=0.5 & !cacp=0.5 & !thalcp=2.5,0.5037593984962406
comcp=0.5 & !cacp=0.5 & !fbscp=0.5,0.5037593984962406
comcp=0.5 & !cacp=0.5 & !fbscp=0.5 & thalachcp=110.0,0.5037593984962406
comcp=0.5 & !cholcp=272.5,0.5864661654135338
comcp=0.5 & !cholcp=272.5 & agecp=37.5,0.5488721804511278
comcp=0.5 & !cholcp=272.5 & agecp=37.5 & thalachcp=110.0,0.5413533834586466
comcp=0.5 & !cholcp=272.5 & agecp=37.5 & thalachcp=110.0 & !oldpeakcp=2.3499999999999996,0.5413533834586466
comcp=0.5 & !cholcp=272.5 & agecp=37.5 & thalcp=1.5,0.5263157894736842
comcp=0.5 & !cholcp=272.5 & agecp=37.5 & thalcp=1.5 & thalachcp=110.0,0.518796992481203
comcp=0.5 & !cholcp=272.5 & agecp=37.5 & thalcp=1.5 & thalachcp=110.0 & !oldpeakcp=2.3499999999999996,0.518796992481203
comcp=0.5 & !cholcp=272.5 & agecp=37.5 & thalcp=1.5 & !oldpeakcp=2.3499999999999996,0.5263157894736842
comcp=0.5 & !cholcp=272.5 & agecp=37.5 & !oldpeakcp=2.3499999999999996,0.5488721804511278
comcp=0.5 & !cholcp=272.5 & thalachcp=110.0,0.5789473684210527
comcp=0.5 & !cholcp=272.5 & thalachcp=110.0 & !oldpeakcp=2.3499999999999996,0.5714285714285714
comcp=0.5 & !cholcp=272.5 & thalcp=1.5,0.5639097744360902
comcp=0.5 & !cholcp=272.5 & thalcp=1.5 & thalachcp=110.0,0.556390977443609
comcp=0.5 & !cholcp=272.5 & thalcp=1.5 & thalachcp=110.0 & !oldpeakcp=2.3499999999999996,0.5488721804511278
comcp=0.5 & !cholcp=272.5 & thalcp=1.5 & !oldpeakcp=2.3499999999999996,0.556390977443609
comcp=0.5 & !cholcp=272.5 & !oldpeakcp=2.3499999999999996,0.5789473684210527
comcp=0.5 & !cholcp=272.5 & !exangcp=0.5,0.5112781954887218
comcp=0.5 & !cholcp=272.5 & !exangcp=0.5 & thalachcp=110.0,0.5037593984962406
comcp=0.5 & !cholcp=272.5 & !exangcp=0.5 & !oldpeakcp=2.3499999999999996,0.5037593984962406
comcp=0.5 & !cholcp=272.5 & !thalcp=2.5,0.5037593984962406
comcp=0.5 & !cholcp=272.5 & !fbscp=0.5,0.5037593984962406
comcp=0.5 & !cholcp=272.5 & !fbscp=0.5 & thalachcp=110.0,0.5037593984962406
comcp=0.5 & !thalcp=2.5,0.6390977443609023
comcp=0.5 & !thalcp=2.5 & agecp=37.5,0.6015037593984962
comcp=0.5 & !thalcp=2.5 & agecp=37.5 & thalachcp=110.0,0.5939849624060151
comcp=0.5 & !thalcp=2.5 & agecp=37.5 & thalachcp=110.0 & !oldpeakcp=2.3499999999999996,0.5939849624060151
comcp=0.5 & !thalcp=2.5 & agecp=37.5 & thalcp=1.5,0.5789473684210527
comcp=0.5 & !thalcp=2.5 & agecp=37.5 & thalcp=1.5 & thalachcp=110.0,0.5714285714285714
comcp=0.5 & !thalcp=2.5 & agecp=37.5 & thalcp=1.5 & thalachcp=110.0 & !oldpeakcp=2.3499999999999996,0.5714285714285714
comcp=0.5 & !thalcp=2.5 & agecp=37.5 & thalcp=1.5 & !oldpeakcp=2.3499999999999996,0.5789473684210527
comcp=0.5 & !thalcp=2.5 & agecp=37.5 & !oldpeakcp=2.3499999999999996,0.6015037593984962
comcp=0.5 & !thalcp=2.5 & thalachcp=110.0,0.631578947368421
comcp=0.5 & !thalcp=2.5 & thalachcp=110.0 & !oldpeakcp=2.3499999999999996,0.6240601503759399
comcp=0.5 & !thalcp=2.5 & thalcp=1.5,0.6165413533834586
comcp=0.5 & !thalcp=2.5 & thalcp=1.5 & thalachcp=110.0,0.6090225563909775
comcp=0.5 & !thalcp=2.5 & thalcp=1.5 & thalachcp=110.0 & !oldpeakcp=2.3499999999999996,0.6015037593984962
comcp=0.5 & !thalcp=2.5 & thalcp=1.5 & !oldpeakcp=2.3499999999999996,0.6090225563909775
comcp=0.5 & !thalcp=2.5 & !oldpeakcp=2.3499999999999996,0.631578947368421
comcp=0.5 & !thalcp=2.5 & !exangcp=0.5,0.5714285714285714
comcp=0.5 & !thalcp=2.5 & !exangcp=0.5 & agecp=37.5,0.5338345864661654
comcp=0.5 & !thalcp=2.5 & !exangcp=0.5 & agecp=37.5 & thalachcp=110.0,0.5263157894736842
comcp=0.5 & !thalcp=2.5 & !exangcp=0.5 & agecp=37.5 & thalachcp=110.0 & !oldpeakcp=2.3499999999999996,0.5263157894736842
comcp=0.5 & !thalcp=2.5 & !exangcp=0.5 & agecp=37.5 & thalcp=1.5,0.5112781954887218
comcp=0.5 & !thalcp=2.5 & !exangcp=0.5 & agecp=37.5 & thalcp=1.5 & thalachcp=110.0,0.5037593984962406
comcp=0.5 & !thalcp=2.5 & !exangcp=0.5 & agecp=37.5 & thalcp=1.5 & thalachcp=110.0 & !oldpeakcp=2.3499999999999996,0.5037593984962406
comcp=0.5 & !thalcp=2.5 & !exangcp=0.5 & agecp=37.5 & thalcp=1.5 & !oldpeakcp=2.3499999999999996,0.5112781954887218
comcp=0.5 & !thalcp=2.5 & !exangcp=0.5 & agecp=37.5 & !oldpeakcp=2.3499999999999996,0.5338345864661654
comcp=0.5 & !thalcp=2.5 & !exangcp=0.5 & thalachcp=110.0,0.5639097744360902
comcp=0.5 & !thalcp=2.5 & !exangcp=0.5 & thalachcp=110.0 & !oldpeakcp=2.3499999999999996,0.556390977443609
comcp=0.5 & !thalcp=2.5 & !exangcp=0.5 & thalcp=1.5,0.5488721804511278
comcp=0.5 & !thalcp=2.5 & !exangcp=0.5 & thalcp=1.5 & thalachcp=110.0,0.5413533834586466
comcp=0.5 & !thalcp=2.5 & !exangcp=0.5 & thalcp=1.5 & thalachcp=110.0 & !oldpeakcp=2.3499999999999996,0.5338345864661654
comcp=0.5 & !thalcp=2.5 & !exangcp=0.5 & thalcp=1.5 & !oldpeakcp=2.3499999999999996,0.5413533834586466
comcp=0.5 & !thalcp=2.5 & !exangcp=0.5 & !oldpeakcp=2.3499999999999996,0.5639097744360902
comcp=0.5 & !thalcp=2.5 & !fbscp=0.5,0.5488721804511278
comcp=0.5 & !thalcp=2.5 & !fbscp=0.5 & agecp=37.5,0.5112781954887218
comcp=0.5 & !thalcp=2.5 & !fbscp=0.5 & agecp=37.5 & thalachcp=110.0,0.5112781954887218
comcp=0.5 & !thalcp=2.5 & !fbscp=0.5 & agecp=37.5 & thalachcp=110.0 & !oldpeakcp=2.3499999999999996,0.5112781954887218
comcp=0.5 & !thalcp=2.5 & !fbscp=0.5 & agecp=37.5 & !oldpeakcp=2.3499999999999996,0.5112781954887218
comcp=0.5 & !thalcp=2.5 & !fbscp=0.5 & thalachcp=110.0,0.5488721804511278
comcp=0.5 & !thalcp=2.5 & !fbscp=0.5 & thalachcp=110.0 & !oldpeakcp=2.3499999999999996,0.5413533834586466
comcp=0.5 & !thalcp=2.5 & !fbscp=0.5 & thalcp=1.5,0.5338345864661654
comcp=0.5 & !thalcp=2.5 & !fbscp=0.5 & thalcp=1.5 & thalachcp=110.0,0.5338345864661654
comcp=0.5 & !thalcp=2.5 & !fbscp=0.5 & thalcp=1.5 & thalachcp=110.0 & !oldpeakcp=2.3499999999999996,0.5263157894736842
comcp=0.5 & !thalcp=2.5 & !fbscp=0.5 & thalcp=1.5 & !oldpeakcp=2.3499999999999996,0.5263157894736842
comcp=0.5 & !thalcp=2.5 & !fbscp=0.5 & !oldpeakcp=2.3499999999999996,0.5413533834586466
comcp=0.5 & !fbscp=0.5,0.6390977443609023
comcp=0.5 & !fbscp=0.5 & agecp=37.5,0.6015037593984962
comcp=0.5 & !fbscp=0.5 & agecp=37.5 & thalachcp=110.0,0.6015037593984962
comcp=0.5 & !fbscp=0.5 & agecp=37.5 & thalachcp=110.0 & !oldpeakcp=2.3499999999999996,0.6015037593984962
comcp=0.5 & !fbscp=0.5 & agecp=37.5 & thalcp=1.5,0.5864661654135338
comcp=0.5 & !fbscp=0.5 & agecp=37.5 & thalcp=1.5 & thalachcp=110.0,0.5864661654135338
comcp=0.5 & !fbscp=0.5 & agecp=37.5 & thalcp=1.5 & thalachcp=110.0 & !oldpeakcp=2.3499999999999996,0.5864661654135338
comcp=0.5 & !fbscp=0.5 & agecp=37.5 & thalcp=1.5 & !oldpeakcp=2.3499999999999996,0.5864661654135338
comcp=0.5 & !fbscp=0.5 & agecp=37.5 & !oldpeakcp=2.3499999999999996,0.6015037593984962
comcp=0.5 & !fbscp=0.5 & thalachcp=110.0,0.6390977443609023
comcp=0.5 & !fbscp=0.5 & thalachcp=110.0 & !oldpeakcp=2.3499999999999996,0.631578947368421
comcp=0.5 & !fbscp=0.5 & thalcp=1.5,0.6240601503759399
comcp=0.5 & !fbscp=0.5 & thalcp=1.5 & thalachcp=110.0,0.6240601503759399
comcp=0.5 & !fbscp=0.5 & thalcp=1.5 & thalachcp=110.0 & !oldpeakcp=2.3499999999999996,0.6165413533834586
comcp=0.5 & !fbscp=0.5 & thalcp=1.5 & !oldpeakcp=2.3499999999999996,0.6165413533834586
comcp=0.5 & !fbscp=0.5 & !oldpeakcp=2.3499999999999996,0.631578947368421
thalcp=1.5,0.9624060150375939
thalcp=1.5 & thalachcp=110.0,0.9548872180451128
thalcp=1.5 & thalachcp=110.0 & !oldpeakcp=2.3499999999999996,0.9473684210526315
thalcp=1.5 & !oldpeakcp=2.3499999999999996,0.9548872180451128
thalachcp=160.5,0.5037593984962406
thalachcp=160.5 & thalachcp=110.0,0.5037593984962406
comcp=1.5,0.518796992481203
comcp=1.5 & thalachcp=110.0,0.5112781954887218
comcp=1.5 & thalachcp=110.0 & !oldpeakcp=2.3499999999999996,0.5037593984962406
comcp=1.5 & comcp=0.5,0.518796992481203
comcp=1.5 & comcp=0.5 & thalachcp=110.0,0.5112781954887218
comcp=1.5 & comcp=0.5 & thalachcp=110.0 & !oldpeakcp=2.3499999999999996,0.5037593984962406
comcp=1.5 & comcp=0.5 & !oldpeakcp=2.3499999999999996,0.5112781954887218
comcp=1.5 & !oldpeakcp=2.3499999999999996,0.5112781954887218
cholcp=231.5,0.556390977443609
cholcp=231.5 & agecp=37.5,0.5488721804511278
cholcp=231.5 & agecp=37.5 & thalachcp=110.0,0.5488721804511278
cholcp=231.5 & agecp=37.5 & thalachcp=110.0 & !oldpeakcp=2.3499999999999996,0.5488721804511278
cholcp=231.5 & agecp=37.5 & thalcp=1.5,0.5413533834586466
cholcp=231.5 & agecp=37.5 & thalcp=1.5 & thalachcp=110.0,0.5413533834586466
cholcp=231.5 & agecp=37.5 & thalcp=1.5 & thalachcp=110.0 & !oldpeakcp=2.3499999999999996,0.5413533834586466
cholcp=231.5 & agecp=37.5 & thalcp=1.5 & !oldpeakcp=2.3499999999999996,0.5413533834586466
cholcp=231.5 & agecp=37.5 & !oldpeakcp=2.3499999999999996,0.5488721804511278
cholcp=231.5 & thalachcp=110.0,0.556390977443609
cholcp=231.5 & thalachcp=110.0 & !oldpeakcp=2.3499999999999996,0.5488721804511278
cholcp=231.5 & thalcp=1.5,0.5488721804511278
cholcp=231.5 & thalcp=1.5 & thalachcp=110.0,0.5488721804511278
cholcp=231.5 & thalcp=1.5 & thalachcp=110.0 & !oldpeakcp=2.3499999999999996,0.5413533834586466
cholcp=231.5 & thalcp=1.5 & !oldpeakcp=2.3499999999999996,0.5413533834586466
cholcp=231.5 & !oldpeakcp=2.3499999999999996,0.5488721804511278
trestbpscp=129.0,0.5488721804511278
trestbpscp=129.0 & agecp=37.5,0.5263157894736842
trestbpscp=129.0 & agecp=37.5 & thalachcp=110.0,0.5263157894736842
trestbpscp=129.0 & agecp=37.5 & thalachcp=110.0 & !oldpeakcp=2.3499999999999996,0.5263157894736842
trestbpscp=129.0 & agecp=37.5 & thalcp=1.5,0.5112781954887218
trestbpscp=129.0 & agecp=37.5 & thalcp=1.5 & thalachcp=110.0,0.5112781954887218
trestbpscp=129.0 & agecp=37.5 & thalcp=1.5 & thalachcp=110.0 & !oldpeakcp=2.3499999999999996,0.5112781954887218
trestbpscp=129.0 & agecp=37.5 & thalcp=1.5 & !oldpeakcp=2.3499999999999996,0.5112781954887218
trestbpscp=129.0 & agecp=37.5 & !oldpeakcp=2.3499999999999996,0.5263157894736842
trestbpscp=129.0 & thalachcp=110.0,0.5488721804511278
trestbpscp=129.0 & thalachcp=110.0 & !oldpeakcp=2.3499999999999996,0.5413533834586466
trestbpscp=129.0 & thalcp=1.5,0.5338345864661654
trestbpscp=129.0 & thalcp=1.5 & thalachcp=110.0,0.5338345864661654
trestbpscp=129.0 & thalcp=1.5 & thalachcp=110.0 & !oldpeakcp=2.3499999999999996,0.5263157894736842
trestbpscp=129.0 & thalcp=1.5 & !oldpeakcp=2.3499999999999996,0.5263157894736842
trestbpscp=129.0 & !oldpeakcp=2.3499999999999996,0.5413533834586466
sexcp=0.5,0.5263157894736842
sexcp=0.5 & thalachcp=110.0,0.5263157894736842
sexcp=0.5 & thalachcp=110.0 & !oldpeakcp=2.3499999999999996,0.518796992481203
sexcp=0.5 & !oldpeakcp=2.3499999999999996,0.518796992481203
!oldpeakcp=2.3499999999999996,0.9924812030075187
!exangcp=0.5,0.8721804511278195
!exangcp=0.5 & agecp=37.5,0.8270676691729323
!exangcp=0.5 & agecp=37.5 & thalachcp=110.0,0.8195488721804511
!exangcp=0.5 & agecp=37.5 & thalachcp=110.0 & !oldpeakcp=2.3499999999999996,0.8195488721804511
!exangcp=0.5 & agecp=37.5 & thalcp=1.5,0.7969924812030075
!exangcp=0.5 & agecp=37.5 & thalcp=1.5 & thalachcp=110.0,0.7894736842105263
!exangcp=0.5 & agecp=37.5 & thalcp=1.5 & thalachcp=110.0 & !oldpeakcp=2.3499999999999996,0.7894736842105263
!exangcp=0.5 & agecp=37.5 & thalcp=1.5 & !oldpeakcp=2.3499999999999996,0.7969924812030075
!exangcp=0.5 & agecp=37.5 & !oldpeakcp=2.3499999999999996,0.8270676691729323
!exangcp=0.5 & thalachcp=110.0,0.8646616541353384
!exangcp=0.5 & thalachcp=110.0 & !oldpeakcp=2.3499999999999996,0.8571428571428571
!exangcp=0.5 & thalcp=1.5,0.8421052631578947
!exangcp=0.5 & thalcp=1.5 & thalachcp=110.0,0.8345864661654135
!exangcp=0.5 & thalcp=1.5 & thalachcp=110.0 & !oldpeakcp=2.3499999999999996,0.8270676691729323
!exangcp=0.5 & thalcp=1.5 & !oldpeakcp=2.3499999999999996,0.8345864661654135
!exangcp=0.5 & !oldpeakcp=2.3499999999999996,0.8646616541353384
!exangcp=0.5 & !fbscp=0.5,0.7593984962406015
!exangcp=0.5 & !fbscp=0.5 & agecp=37.5,0.7142857142857143
!exangcp=0.5 & !fbscp=0.5 & agecp=37.5 & thalachcp=110.0,0.7142857142857143
!exangcp=0.5 & !fbscp=0.5 & agecp=37.5 & thalachcp=110.0 & !oldpeakcp=2.3499999999999996,0.7142857142857143
!exangcp=0.5 & !fbscp=0.5 & agecp=37.5 & thalcp=1.5,0.6917293233082706
!exangcp=0.5 & !fbscp=0.5 & agecp=37.5 & thalcp=1.5 & thalachcp=110.0,0.6917293233082706
!exangcp=0.5 & !fbscp=0.5 & agecp=37.5 & thalcp=1.5 & thalachcp=110.0 & !oldpeakcp=2.3499999999999996,0.6917293233082706
!exangcp=0.5 & !fbscp=0.5 & agecp=37.5 & thalcp=1.5 & !oldpeakcp=2.3499999999999996,0.6917293233082706
!exangcp=0.5 & !fbscp=0.5 & agecp=37.5 & !oldpeakcp=2.3499999999999996,0.7142857142857143
!exangcp=0.5 & !fbscp=0.5 & thalachcp=110.0,0.7593984962406015
!exangcp=0.5 & !fbscp=0.5 & thalachcp=110.0 & !oldpeakcp=2.3499999999999996,0.7518796992481203
!exangcp=0.5 & !fbscp=0.5 & thalcp=1.5,0.7368421052631579
!exangcp=0.5 & !fbscp=0.5 & thalcp=1.5 & thalachcp=110.0,0.7368421052631579
!exangcp=0.5 & !fbscp=0.5 & thalcp=1.5 & thalachcp=110.0 & !oldpeakcp=2.3499999999999996,0.7293233082706767
!exangcp=0.5 & !fbscp=0.5 & thalcp=1.5 & !oldpeakcp=2.3499999999999996,0.7293233082706767
!exangcp=0.5 & !fbscp=0.5 & !oldpeakcp=2.3499999999999996,0.7518796992481203
!cacp=0.5,0.8045112781954887
!cacp=0.5 & agecp=37.5,0.7593984962406015
!cacp=0.5 & agecp=37.5 & thalachcp=110.0,0.7518796992481203
!cacp=0.5 & agecp=37.5 & thalachcp=110.0 & !oldpeakcp=2.3499999999999996,0.7518796992481203
!cacp=0.5 & agecp=37.5 & thalcp=1.5,0.7218045112781954
!cacp=0.5 & agecp=37.5 & thalcp=1.5 & thalachcp=110.0,0.7142857142857143
!cacp=0.5 & agecp=37.5 & thalcp=1.5 & thalachcp=110.0 & !oldpeakcp=2.3499999999999996,0.7142857142857143
!cacp=0.5 & agecp=37.5 & thalcp=1.5 & !oldpeakcp=2.3499999999999996,0.7218045112781954
!cacp=0.5 & agecp=37.5 & !oldpeakcp=2.3499999999999996,0.7593984962406015
!cacp=0.5 & thalachcp=110.0,0.7969924812030075
!cacp=0.5 & thalachcp=110.0 & !oldpeakcp=2.3499999999999996,0.7894736842105263
!cacp=0.5 & thalcp=1.5,0.7669172932330827
!cacp=0.5 & thalcp=1.5 & thalachcp=110.0,0.7593984962406015
!cacp=0.5 & thalcp=1.5 & thalachcp=110.0 & !oldpeakcp=2.3499999999999996,0.7518796992481203
!cacp=0.5 & thalcp=1.5 & !oldpeakcp=2.3499999999999996,0.7593984962406015
!cacp=0.5 & !oldpeakcp=2.3499999999999996,0.7969924812030075
!cacp=0.5 & !exangcp=0.5,0.706766917293233
!cacp=0.5 & !exangcp=0.5 & agecp=37.5,0.6616541353383458
!cacp=0.5 & !exangcp=0.5 & agecp=37.5 & thalachcp=110.0,0.6541353383458647
!cacp=0.5 & !exangcp=0.5 & agecp=37.5 & thalachcp=110.0 & !oldpeakcp=2.3499999999999996,0.6541353383458647
!cacp=0.5 & !exangcp=0.5 & agecp=37.5 & thalcp=1.5,0.631578947368421
!cacp=0.5 & !exangcp=0.5 & agecp=37.5 & thalcp=1.5 & thalachcp=110.0,0.6240601503759399
!cacp=0.5 & !exangcp=0.5 & agecp=37.5 & thalcp=1.5 & thalachcp=110.0 & !oldpeakcp=2.3499999999999996,0.6240601503759399
!cacp=0.5 & !exangcp=0.5 & agecp=37.5 & thalcp=1.5 & !oldpeakcp=2.3499999999999996,0.631578947368421
!cacp=0.5 & !exangcp=0.5 & agecp=37.5 & !oldpeakcp=2.3499999999999996,0.6616541353383458
!cacp=0.5 & !exangcp=0.5 & thalachcp=110.0,0.6992481203007519
!cacp=0.5 & !exangcp=0.5 & thalachcp=110.0 & !oldpeakcp=2.3499999999999996,0.6917293233082706
!cacp=0.5 & !exangcp=0.5 & thalcp=1.5,0.6766917293233082
!cacp=0.5 & !exangcp=0.5 & thalcp=1.5 & thalachcp=110.0,0.6691729323308271
!cacp=0.5 & !exangcp=0.5 & thalcp=1.5 & thalachcp=110.0 & !oldpeakcp=2.3499999999999996,0.6616541353383458
